molecule_chembl_id,standard_value,canonical_smiles
CHEMBL315753,270.0,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2
CHEMBL88606,13300.0,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2
CHEMBL313821,80.0,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2
CHEMBL51283,28.0,CN1CCN(c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1
CHEMBL111913,5800.0,CC(=O)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL322298,210.0,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21
CHEMBL111434,2400.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21
CHEMBL111197,370.0,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
CHEMBL113128,6800.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NC3CCCCC3)nc21
CHEMBL109547,1500.0,CCOC(=O)c1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
CHEMBL323775,39.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OCCN4CCCCC4)cc3)nc21
CHEMBL111365,540.0,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1
CHEMBL113521,66.0,CCNCCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL51573,50000.0,Cc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL110034,3150.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccnc3)nc21
CHEMBL113023,450.0,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C
CHEMBL106232,240.0,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
CHEMBL327127,80.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21
CHEMBL323405,150.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(O)cc3)nc21
CHEMBL331366,55.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OCCN)cc3)nc21
CHEMBL113356,14000.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccc3)nc21
CHEMBL299347,50000.0,CN(C)c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL324926,430.0,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1
CHEMBL109759,700.0,CC(C)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL112914,30.0,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(CC)c3n2)cc1
CHEMBL112080,34.0,CN(C)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL112706,49.0,CN1CCN(Cc2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1
CHEMBL321193,180.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21
CHEMBL419022,2600.0,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL320339,46.0,CC[N+]([O-])(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL104153,410.0,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL50647,61.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21
CHEMBL320705,3200.0,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL48172,1410.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)nc21
CHEMBL113863,580.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21
CHEMBL109631,110.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21
CHEMBL111618,1660.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21
CHEMBL325589,150.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21
CHEMBL49596,1300.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21
CHEMBL297523,32.0,CCN(CC)CCOc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1
CHEMBL448154,110.0,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21
CHEMBL50470,13900.0,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL104244,320.0,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
CHEMBL107472,2500.0,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL326041,3210.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccn3)nc21
CHEMBL111247,3000.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(Cl)cc3)nc21
CHEMBL324543,40.0,CC[N+](C)(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1.[I-]
CHEMBL113070,110.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21
CHEMBL109725,50000.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(O)nc21
CHEMBL104779,190.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21
CHEMBL49120,43.0,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL301612,460.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21
CHEMBL299194,380.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
CHEMBL323699,6530.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCc3ccccn3)nc21
CHEMBL109296,960.0,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL111339,910.0,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL109525,33600.0,CCOC(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL110905,33.0,CN(C)CCCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL332269,4480.0,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL320382,230.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCN3CCOCC3)cc21
CHEMBL107071,210.0,CNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C
CHEMBL420477,150.0,CCN(CC)CCCNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C
CHEMBL108004,380.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)cc21
CHEMBL323017,50000.0,COc1ccc(Nc2ccc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL318519,2200.0,COc1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1
CHEMBL107372,50000.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2ccc(N)nc21
CHEMBL107247,50000.0,CCN(CC)CCCNc1ccc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL104357,180.0,CCN(CC)C(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL106839,3500.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)cc21
CHEMBL323453,2200.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)cc21
CHEMBL110403,210.0,CN1CCN(CCOc2ccc(Nc3cc4c(cn3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1
CHEMBL104071,120.0,CN1CCN(CCCOc2ccc(Nc3cc4c(cn3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1
CHEMBL106992,8700.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N4CCOCC4)cc3)cc21
CHEMBL104322,170.0,CCN(CC)CCCCNc1cc2nc(O)c(-c3c(Cl)cccc3Cl)cc2cn1
CHEMBL106379,50000.0,CCN(CC)CCOc1ccc(Nc2ccc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
CHEMBL108013,170.0,CN1CCN(CCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1
CHEMBL107676,80.0,CCN(CC)CCCCNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C
CHEMBL104532,50000.0,CN1CCN(CCCNc2ccc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
CHEMBL420473,50000.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2ccc(Nc3ccccc3)nc21
CHEMBL106953,210.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCn3ccnc3)cc21
CHEMBL104414,42.0,CN1CCN(c2ccc(Nc3cc4c(cn3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1
CHEMBL107177,50000.0,CCN(CC)CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CHEMBL108170,50000.0,CN(C)c1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C
CHEMBL108332,110.0,CN1CCN(CCCCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1
CHEMBL108333,170.0,CN1CCN(CCCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1
CHEMBL104304,72.0,CN1CCN(CCCNc2cc3nc(O)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1
CHEMBL322005,1900.0,CCN(CC)C(=O)c1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1
CHEMBL419914,440.0,CCN(CC)CCCOc1ccc(Nc2cc3nc(O)c(-c4c(Cl)cccc4Cl)cc3cn2)cc1
CHEMBL107277,130.0,CCN(CC)CCOc1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1
CHEMBL107458,250.0,CCN(CC)CCCOc1ccc(Nc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1
CHEMBL107423,80.0,CCN(CC)CCCCCNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C
CHEMBL106295,570.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)cc21
CHEMBL106772,100.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc21
CHEMBL107418,33000.0,CCN(CC)CCNc1cc2c(cn1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C
CHEMBL311449,11000.0,Oc1cc2ncn(-c3ccccc3)c2cc1O
CHEMBL77712,50000.0,COc1cc2ncn(-c3ccccc3)c2cc1C
CHEMBL79328,50000.0,CC(C)Oc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL77261,25000.0,OCCCCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL80651,27000.0,c1ccc(-n2cnc3cc4c(cc32)OCO4)cc1
CHEMBL75969,45000.0,CN(C)CCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL76202,22000.0,COc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL77412,50000.0,COc1ccc2c(ncn2-c2ccccc2)c1O
CHEMBL2448064,5000.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl
CHEMBL312269,4100.0,CN(C)CCCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL80873,6400.0,Oc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL80558,50000.0,COc1ccc2c(ncn2-c2ccccc2)c1OC
CHEMBL25579,1600.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1
CHEMBL24026,19000.0,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1
CHEMBL26050,50000.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC1CCN(C)CC1
CHEMBL311318,35000.0,C=CCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL306184,11000.0,COc1cc2ncn(-c3ccccc3)c2cc1CO
CHEMBL75964,50000.0,Oc1cccc2c1ncn2-c1ccccc1
CHEMBL428534,12300.0,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1
CHEMBL281872,100000.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1
CHEMBL281990,13500.0,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1
CHEMBL422758,1700.0,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1
CHEMBL25450,2500.0,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1
CHEMBL1907763,1800.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1
CHEMBL24137,6700.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1
CHEMBL308245,12000.0,c1ccc(-n2cnc3cc(OCCCCN4CCOCC4)ccc32)cc1
CHEMBL310243,50000.0,C=CCOc1ccc2c(ncn2-c2ccccc2)c1Br
CHEMBL311913,50000.0,Cc1cc2c(cc1O)ncn2-c1ccccc1
CHEMBL24828,6000.0,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
CHEMBL80510,50000.0,CCCCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL310726,18000.0,c1ccc(-n2cnc3cc(OCC4CO4)ccc32)cc1
CHEMBL80915,9800.0,c1ccc(-n2cnc3cc(OCCCN4CCOCC4)ccc32)cc1
CHEMBL310137,15000.0,OCC(O)COc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL1744349,1900.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl
CHEMBL24979,2100.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1
CHEMBL2448065,4300.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl
CHEMBL77407,50000.0,CCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL443800,24000.0,c1ccc(-n2cnc3cc(SCCCN4CCOCC4)ccc32)cc1
CHEMBL1907764,1800.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1
CHEMBL309035,18000.0,COc1ccc2c(c1)ncn2-c1ccc(N)cc1
CHEMBL283088,8000.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1
CHEMBL2448067,4200.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl
CHEMBL78698,6800.0,CN(C)CCCCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL1202477,2000.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl
CHEMBL416191,1500.0,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
CHEMBL307817,50000.0,C=CCc1c(O)ccc2c1ncn2-c1ccccc1
CHEMBL533849,3600.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl
CHEMBL1907944,5000.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1
CHEMBL309270,50000.0,CN(C)C(=S)Oc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL419653,50000.0,Sc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL76962,25000.0,COc1cc2ncn(-c3ccccc3)c2cc1C=O
CHEMBL78444,35000.0,CCCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL76839,50000.0,Oc1ccc2c(ncn2-c2ccccc2)c1Br
CHEMBL1744347,2100.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl
CHEMBL25610,19000.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1
CHEMBL77242,28000.0,c1ccc(-n2cnc3cc(OCCN4CCOCC4)ccc32)cc1
CHEMBL310080,50000.0,c1ccc(-n2cnc3ccccc32)cc1
CHEMBL26641,2700.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1
CHEMBL75637,50000.0,CC1Cc2c(ccc3c2ncn3-c2ccccc2)O1
CHEMBL308385,50000.0,COc1c(O)ccc2c1ncn2-c1ccccc1
CHEMBL279459,1900.0,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1
CHEMBL1202473,1500.0,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl
CHEMBL25425,4100.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1
CHEMBL311777,27000.0,NCCOc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL77032,22000.0,O=C(O)c1cc2c(cc1O)ncn2-c1ccccc1
CHEMBL286160,27000.0,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC
CHEMBL2448066,900.0,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl
CHEMBL80171,50000.0,COc1cc2ncn(-c3ccccc3)c2cc1C(=O)O
CHEMBL1202478,2100.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl
CHEMBL80810,27000.0,CSc1ccc2c(c1)ncn2-c1ccccc1
CHEMBL79177,25000.0,COc1cc2ncn(-c3ccccc3)c2cc1OC
CHEMBL77303,1900.0,Oc1ccc2c(ncn2-c2ccccc2)c1O
CHEMBL311574,50000.0,COC(=O)c1cc2c(cc1OC)ncn2-c1ccccc1
CHEMBL327300,100000.0,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC
CHEMBL132358,120.0,CC(C)(C)NC(=O)Nc1nc2cc(N)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL58628,13000.0,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1N
CHEMBL417208,320.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(/N=C(/S)Nc4ccccc4)nc3n2)CC1
CHEMBL134334,61.0,COc1cc(OC)cc(-c2cc3cnc(NC(=O)C(F)(F)F)cc3nc2N)c1
CHEMBL444829,110.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Nc4ccc(Br)cc4)nc3n2)CC1
CHEMBL58937,2700.0,CC/N=C(\N)Nc1nc2nc(NCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL300171,290.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Br)cccc1Br
CHEMBL299763,48.0,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL301273,130.0,CCNC(=O)Nc1nc2nc(NCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL298679,74.0,COc1ccc(NC(=O)Nc2nc3nc(NCCCN4CCN(C)CC4)ncc3cc2-c2c(Cl)cccc2Cl)cc1
CHEMBL134066,510.0,COc1cc(OC)cc(-c2cc3cnc(N)cc3nc2NC(=O)Nc2ccccc2)c1
CHEMBL422797,150.0,CCNC(=O)Nc1nc2cc(N)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL304414,4500.0,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21
CHEMBL291777,340.0,CCN(CC)CCCNc1ncc2cc(-c3c(C)cccc3C)c(NC(=O)NC(C)(C)C)nc2n1
CHEMBL301483,49.0,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL57451,67.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCCNC(=O)OC(C)(C)C)nc3n2)CC1
CHEMBL292701,5500.0,CCN(CC)C(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL57475,1800.0,CCN(CC)CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1
CHEMBL294438,75.0,CN(C)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1
CHEMBL135074,160.0,COc1cc(OC)cc(-c2cc3cnc(NC(=O)NC(C)(C)C)cc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL133436,1900.0,CC(C)(C)NC(=O)Nc1nc2cc(N)ncc2cc1-c1ccccc1
CHEMBL56958,8300.0,CCN(CC)CCCNc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1
CHEMBL264280,140.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(N)=O)nc3n2)CC1
CHEMBL58652,120.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Nc4ccc(Cl)cc4)nc3n2)CC1
CHEMBL443262,300.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Nc4cccc5ccccc45)nc3n2)CC1
CHEMBL432738,130.0,CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL432708,72.0,CC(C)(C)NC(=O)Nc1nc2nc(NCCCN3CCOCC3)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL57323,400.0,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C
CHEMBL56236,710.0,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C
CHEMBL57022,77.0,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)C)nc2n1
CHEMBL57035,10000.0,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(/N=C\N(C)C)nc2n1
CHEMBL58627,3000.0,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(N)nc2n1
CHEMBL132089,2800.0,Nc1cc2nc(N)c(-c3c(Cl)cccc3Cl)cc2cn1
CHEMBL57531,13000.0,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1
CHEMBL51485,62.0,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1
CHEMBL135889,25.0,COc1cc(OC)cc(-c2cc3cnc(NC(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL56983,110.0,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)Nc3ccccc3)nc2n1
CHEMBL431942,35.0,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1
CHEMBL300992,3700.0,CCCC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl
