molecule_chembl_id,standard_value,canonical_smiles
CHEMBL80192,385000.0,Cc1ccc(CC(=O)O)c(C=O)c1
CHEMBL305223,400.0,CS(=O)(=O)c1ccc(C(=O)n2c3cc(O)c(O)cc3c3ccc(O)c(O)c32)cc1
CHEMBL280763,1500.0,O=C(N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O)c1ccc(OP(=O)(O)O)cc1
CHEMBL305621,600.0,O=S(=O)(c1ccccc1)c1ccc(Cn2c3cc(O)c(O)cc3c3ccc(O)c(O)c32)cc1
CHEMBL302824,7200.0,O=c1c2c(O)c(O)ccc2c2cc(O)c(O)cc2n1Cc1ccc(S(=O)(=O)c2ccccc2)cc1
CHEMBL304983,900.0,Oc1cc2c3ccc(O)c(O)c3n(Cc3c(Cl)cccc3Cl)c2cc1O
CHEMBL451544,2120000000.0,O=C(O)C(c1ccc(O)cc1)S(=O)(=O)O
CHEMBL26131,2160.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H]1CCCCN(Cc2ccc(-c3ccc(C)cc3)cc2)C1=O
CHEMBL24382,11900.0,O=C(N[C@H]1CSCCN(Cc2ccc(-c3ccccc3)cc2)C1=O)c1ccc(OP(=O)(O)O)cc1
CHEMBL266154,8000.0,Oc1cc2c3cc(O)c(O)cc3n(Cc3cccnc3)c2cc1O
CHEMBL70413,11000.0,CCn1c(=O)c2c(O)c(O)ccc2c2cc(O)c(O)cc21
CHEMBL73721,12000.0,CC(C)(C)c1ccc(C(=O)n2c3cc(O)c(O)cc3c3c(Br)cc(O)c(O)c32)cc1
CHEMBL302981,9000.0,CS(=O)(=O)c1ccc(C(=O)n2c3cc(O)c(O)cc3c3c(Br)cc(O)c(O)c32)cc1
CHEMBL280668,9800.0,O=C(N[C@H]1CSCCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O)c1ccc(OP(=O)(O)O)cc1
CHEMBL305966,3400.0,Oc1cc2c3ccc(O)c(O)c3n(Cc3ccc(Br)cc3)c2cc1O
CHEMBL305856,7.0,COC(=O)c1cc(C[C@@H](NC(C)=O)C(=O)N[C@H]2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(C(=O)O)C(=O)O
CHEMBL309800,5000000.0,Cc1cc(C=O)cc(C)c1OP(=O)(O)O
CHEMBL71205,61000.0,O=c1c2c(O)c(O)ccc2c2cc(O)c(O)cc2n1Cc1ccc([N+](=O)[O-])cc1
CHEMBL70750,7000.0,Oc1cc2c3cc(O)c(O)cc3n(Cc3ccccc3)c2cc1O
CHEMBL70659,1500.0,Oc1cc2[nH]c3cc(O)c(O)cc3c2cc1O
CHEMBL77070,100000.0,Cc1ccc(C(C(=O)O)C(=O)O)c(COC=O)c1
CHEMBL70594,900.0,O=C(c1ccccc1)n1c2cc(O)c(O)cc2c2ccc(O)c(O)c21
CHEMBL50371,50000.0,CN(C)c1cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc(N(C)C)c1
CHEMBL24231,1000000.0,O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1
CHEMBL309470,17500.0,Cc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1
CHEMBL287216,600000.0,Nc1ccc(OP(=O)(O)O)cc1
CHEMBL25950,2100000.0,COc1cc(NC(=O)P(=O)(O)O)cc(OC)c1OC
CHEMBL79241,10430.0,COc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C
CHEMBL26166,4000000.0,O=C(Nc1ccccc1OC(F)(F)F)P(=O)(O)O
CHEMBL81474,50000.0,Cc1cc(C)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL285665,10000000.0,O=P(O)(O)ON1C=CC=C2C=CC=C(O)C21
CHEMBL26001,4400000.0,O=P(O)(O)C(O)c1ccc2ccccc2c1
CHEMBL24060,3300000.0,COP(=O)(O)Oc1ccccc1C=O
CHEMBL26124,10000000.0,O=P(O)(O)C(O)C1CCCCC1
CHEMBL25431,1000000.0,O=P(O)(O)Oc1ccc2ccccc2c1
CHEMBL48809,50000.0,CCOc1cc(OCC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL78393,410.0,Cc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C
CHEMBL24648,10000000.0,COc1ccccc1C(O)P(=O)(O)O
CHEMBL312055,50000.0,COc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1
CHEMBL279466,500000.0,O=Cc1cccc(C=O)c1OP(=O)(O)O
CHEMBL24555,5000000.0,CCc1ccc(NC(=O)P(=O)(O)OCc2ccccc2)cc1
CHEMBL26164,3600000.0,CCOC(=O)c1ccc(NC(=O)P(=O)(O)O)cc1
CHEMBL287276,4400000.0,O=C(NCc1ccccc1)P(=O)(O)O
CHEMBL78802,50000.0,COc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1OC
CHEMBL81615,360.0,Cc1cc(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c(C)c1
CHEMBL312454,210.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Br
CHEMBL312148,1650.0,CCN(CC)CCOc1ccc(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C
CHEMBL24124,4000000.0,COc1ccc(OP(=O)(O)O)cc1
CHEMBL24720,10000000.0,O=P(O)(O)C(O)c1ccccc1
CHEMBL78485,50000.0,CCOc1cccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL285443,10000000.0,O=P(O)(O)C(O)c1ccc(-c2ccccc2)cc1
CHEMBL81146,36400.0,COc1cccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL26349,10000000.0,Cc1cccc(C)c1OP(=O)(O)O
CHEMBL24771,3900000.0,CCCCOc1ccc(NC(=O)P(=O)(O)O)cc1
CHEMBL49658,50000.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL78555,50000.0,Cc1c(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c(C)c1C
CHEMBL287555,4000000.0,Cc1cccc(OP(=O)(O)O)c1
CHEMBL26404,3500000.0,O=P(O)(O)Oc1ccccc1Cl
CHEMBL287275,2000000.0,O=C(O)c1ccccc1OP(=O)(O)O
CHEMBL79274,4410.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cccc(Cl)c1Cl
CHEMBL24336,1200000.0,O=P(O)(O)Oc1ccc(SC(F)(F)F)cc1
CHEMBL285775,3500000.0,CC(=O)c1ccc2ccccc2c1OP(=O)(O)O
CHEMBL24394,3200000.0,COC(=O)c1cc2ccccc2cc1OP(=O)(O)O
CHEMBL312048,1410.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)ccc(Cl)c1Cl
CHEMBL300171,210.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Br)cccc1Br
CHEMBL26549,300000.0,O=P(O)(O)ON1CCCc2cccc(O)c21
CHEMBL25780,4000000.0,CC(C)(C)c1ccc(OP(=O)(O)O)cc1
CHEMBL24730,2400000.0,CCCOc1ccc(C(O)P(=O)(O)O)cc1
CHEMBL24447,5000000.0,O=C(NCCc1ccccc1)P(=O)(O)O
CHEMBL81975,1350.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cc(F)cc(F)c1
CHEMBL421145,10430.0,CCc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C
CHEMBL284997,4000000.0,COC(=O)c1ccc(OP(=O)(O)O)cc1
CHEMBL445893,50000.0,CCc1cc(CC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
CHEMBL77781,800.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(F)cccc1F
CHEMBL82431,4170.0,Cc1cccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C
CHEMBL26438,2100000.0,CC(C)OP(=O)(O)Oc1ccccc1C=O
CHEMBL24745,1000000.0,O=P(O)(O)Oc1cccc2ccccc12
CHEMBL24645,10000000.0,CC(C)c1ccc(C(O)P(=O)(O)O)cc1
CHEMBL24656,800000.0,O=C(Nc1ccc(OCc2ccccc2)cc1)P(=O)(O)O
CHEMBL24101,4000000.0,COC(=O)c1cccc(OP(=O)(O)O)c1
CHEMBL24164,2000000.0,Cc1ccc(OP(=O)(O)O)cc1
CHEMBL286467,10000000.0,N#CC1=CC=C2C=CC=C(O)C2N1OP(=O)(O)O
CHEMBL160566,28000.0,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21
CHEMBL21162,100000.0,Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL158879,50000.0,Cc1c(SSc2c(C)c3ccccc3n2C)n(C)c2ccccc12
CHEMBL157807,800.0,Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21
CHEMBL345641,7600.0,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12
CHEMBL20426,100000.0,Cc1ccc([N+](=O)[O-])cc1Nc1nccc(-c2cccnc2)n1
CHEMBL345837,5300.0,Cn1c(SSc2c(C(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2C)c(C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21
CHEMBL346770,4000.0,Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21
CHEMBL124660,30000.0,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
CHEMBL418010,100000.0,COc1ccccc1C(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL347161,4300.0,Cn1c(SSc2c(C(=O)Nc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)Nc2ccc(C(=O)O)cc2)c2ccccc21
CHEMBL347659,2500.0,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1
CHEMBL158596,5400.0,COC(=O)c1cccc(NC(=O)c2c(SSc3c(C(=O)Nc4cccc(C(=O)OC)c4)c4ccccc4n3C)n(C)c3ccccc23)c1
CHEMBL158797,22500.0,Cn1c(SSc2c(C(=O)NCC(O)CO)c3ccccc3n2C)c(C(=O)NCC(O)CO)c2ccccc21
CHEMBL348069,4200.0,COC(=O)c1ccc(NC(=O)c2c(SSc3c(C(=O)Nc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1
CHEMBL346553,7100.0,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1
CHEMBL352010,50000.0,Cn1c(SSc2c(C(=O)Nc3cccnc3)c3ccccc3n2C)c(C(=O)Nc2cccnc2)c2ccccc21
CHEMBL351920,11500.0,CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12
CHEMBL278103,100000.0,Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL161226,7900.0,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12
CHEMBL347256,5500.0,CN(C(=O)c1c(SSc2c(C(=O)N(C)c3ccccc3)c3ccccc3n2C)n(C)c2ccccc12)c1ccccc1
CHEMBL422540,100000.0,c1ccc(-c2c(SSc3[nH]c4ccccc4c3-c3ccccc3)[nH]c3ccccc23)cc1
CHEMBL277931,15700.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1
CHEMBL435054,47000.0,Cn1c(SSc2c(C(=O)Nc3ccccn3)c3ccccc3n2C)c(C(=O)Nc2ccccn2)c2ccccc21
CHEMBL345211,1000.0,Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c2ccccc21
CHEMBL345622,50000.0,Cn1c(SSc2c(C(=O)Nc3cccs3)c3ccccc3n2C)c(C(=O)Nc2cccs2)c2ccccc21
CHEMBL20867,100000.0,Cc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1
CHEMBL23531,5300.0,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)NC(C)c1nc(SCC2CCCCC2)c(C(N)=O)n1C
CHEMBL158805,800.0,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21
CHEMBL20252,100000.0,Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL345862,3500.0,Cn1c(SSc2c(C(=O)Nc3ccccc3C(=O)O)c3ccccc3n2C)c(C(=O)Nc2ccccc2C(=O)O)c2ccccc21
CHEMBL20926,100000.0,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL156281,50000.0,Cn1c(SSc2c(C(=O)Nc3ccncc3)c3ccccc3n2C)c(C(=O)Nc2ccncc2)c2ccccc21
CHEMBL21078,100000.0,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccs2)n1
CHEMBL347854,5500.0,Cc1ccc(S(=O)(=O)c2c(SSc3[nH]c4ccccc4c3S(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1
CHEMBL349322,2600.0,Cn1c(SSc2c(C(=O)c3ccccc3)c3ccccc3n2C)c(C(=O)c2ccccc2)c2ccccc21
CHEMBL156020,100000.0,CCn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2CC)c(C(=O)Nc2ccccc2)c2ccccc21
CHEMBL125898,30000.0,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1
CHEMBL423288,100000.0,CC(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL349762,15600.0,COC(=O)c1ccccc1NC(=O)c1c(SSc2c(C(=O)Nc3ccccc3C(=O)OC)c3ccccc3n2C)n(C)c2ccccc12
CHEMBL23311,6900.0,CCOC(=O)c1c(SCC2CCCCC2)nc(C(C)NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(C)=O)n1C
CHEMBL160207,500.0,CN(C)C(=O)c1c(SSc2c(C(=O)N(C)C)c3ccccc3n2C)n(C)c2ccccc12
CHEMBL142648,21000.0,CCn1c(=O)ccc2cnc(Nc3ccccc3)nc21
CHEMBL342929,6700.0,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12
CHEMBL348554,15200.0,CN(C)CCNC(=O)c1c(SSc2c(C(=O)NCCN(C)C)c3ccccc3n2C)n(C)c2ccccc12
CHEMBL22598,8600.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(C)c1nc(SCC2CCCCC2)c(C(N)=O)n1C
CHEMBL160935,8300.0,Cn1c(SSc2c(C(=O)c3ccco3)c3ccccc3n2C)c(C(=O)c2ccco2)c2ccccc21
CHEMBL347160,16300.0,O=C(NCc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)NCc2ccccc2)[nH]c2ccccc12
CHEMBL158275,8000.0,Cn1c(SSc2c(C(=O)NCc3ccccc3)c3ccccc3n2C)c(C(=O)NCc2ccccc2)c2ccccc21
CHEMBL77638,2700.0,CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL60816,100000.0,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccccn3)n2)c1
CHEMBL941,100000.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL57581,100000.0,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3ccc(Cl)cc3)n2)c1
CHEMBL90976,90.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NOC(=O)Cc1cc(=O)oc2cc(O)ccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL300817,100000.0,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL57556,126000.0,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL76937,500000.0,CC(C)(NC(=O)CCc1ccc(O)c(P(=O)(O)O)c1)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL76350,3600.0,CC(=O)NC(Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)N[C@@H](C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL418279,100000.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(F)cc1
CHEMBL55683,100000.0,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1
CHEMBL75182,370000.0,CC(=O)NC(Cc1ccc(OCC(=O)O)cc1)C(=O)N[C@@H](C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL59099,9800.0,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL57443,16000.0,Nc1cccc(Nc2nccc(-c3ccncc3)n2)c1
CHEMBL308164,500000.0,CC(=O)NC(Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)Nc1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL329886,200000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL265777,3200.0,CC(=O)NC(Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)NC(C)(C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL56669,3700.0,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL430902,65000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)C(Cc1ccc(O)c(O)c1)NOC(=O)CC1=CCC(=O)c2cc(O)ccc21)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL58436,4900.0,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1
CHEMBL59036,100000.0,Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1
CHEMBL358264,12500.0,O=C(OCC(Cc1ccc(O)cc1)NS(=O)(=O)c1ccccc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1
CHEMBL299707,100000.0,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL291963,1600.0,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1
CHEMBL292866,90000.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1
CHEMBL90294,7000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL56671,90000.0,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL432649,64.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)N/C=C/c1ccc(O)c(O)c1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL308734,7300.0,CCOP(=O)(O)c1cc(CC(NC(C)=O)C(=O)N[C@@H](C)c2ccc(OCC3CCCCC3)c(C(N)=O)c2)ccc1OCC(=O)O
CHEMBL55379,2200.0,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1
CHEMBL55742,44000.0,O=C(O)c1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL56904,7800.0,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1
CHEMBL418270,9000.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1
CHEMBL293991,500.0,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21
CHEMBL56359,3000.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccs1
CHEMBL430825,500000.0,CC(C)(NC(=O)CCc1ccc(OS(=O)(=O)C(F)(F)F)c(P(=O)(O)O)c1)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL295806,12500.0,O=C(OC1CCCC1Cc1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1
CHEMBL1790417,500.0,CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL57690,100000.0,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
CHEMBL328034,55000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL60254,10000.0,O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1
CHEMBL55662,100000.0,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3ccncc3)n2)c1
CHEMBL55592,78000.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1
CHEMBL57553,14000.0,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL327820,54000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL263721,378000.0,CC(=O)NC(Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)NCc1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL56081,93000.0,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL2370170,160000.0,CC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL433507,35400.0,CC(C)(NC(=O)CCc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL58142,46000.0,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1
CHEMBL58580,100000.0,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1
CHEMBL311114,500000.0,CC(C)(NC(=O)CCc1ccc(OCn2cnnn2)c(P(=O)(O)O)c1)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CHEMBL423330,259000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(N)=O)c1nc(Cc2cccc(Cl)c2)no1
CHEMBL132006,37000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CO)c1nc(Cc2ccc(I)cc2)no1
CHEMBL444324,2700.0,COc1cc2ncnc(Nc3cc(OC)c(OC(C)(C)C)c(OC)c3)c2cc1OC
CHEMBL84179,5.3,COc1cc2c(Nc3cc(OC)c(OC)c(OC)c3)c(C#N)cnc2cc1OCCCN1CCC(O)CC1
CHEMBL411163,20000.0,CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(N)=O)C(C)C
CHEMBL134191,312000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(N)=O)c1nc(CC2C=CC(C)=CC2(C)C)no1
CHEMBL130106,115000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](C)c1nc(Cc2cccc(C(F)(F)F)c2)no1
CHEMBL133511,200000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](C)c1nc(Cc2ccc(F)cc2)no1
CHEMBL341314,500000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(N)=O)c1nc(Cc2ccc(Cl)cc2Cl)no1
CHEMBL129842,68000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](C)c1nc(Cc2cccc(Cl)c2)no1
CHEMBL309682,280.0,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC
CHEMBL134030,132000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CO)c1nc(Cc2ccc(F)cc2)no1
CHEMBL83774,340.0,CCOc1c(OC)cc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC
CHEMBL141704,16000.0,O=C(Nc1cccc(O)c1)c1cc2ccc(O)cc2cc1O
CHEMBL336957,261000.0,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C
CHEMBL81073,35.0,COc1cc2ncc(C#N)c(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC
CHEMBL130931,123000.0,C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)Cc1ccccc1)c1nc(Cc2ccc(C(F)(F)F)cc2)no1
