molecule_chembl_id,standard_value,canonical_smiles
CHEMBL1957504,10000.0,O=C(NCCN1CCOCC1)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1
CHEMBL1957505,10000.0,CN(C)CCCNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1
CHEMBL1957508,10000.0,COCCCNC(=O)c1cn2cc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2n1
CHEMBL1957857,32000.0,Cc1c(Cn2c(C)cn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F
CHEMBL2018222,6300.0,Cc1c(Cn2c(C)nn3c(=O)cc(N4CCOC(C)C4)nc23)cccc1C(F)(F)F
CHEMBL2017974,4600.0,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
CHEMBL2030451,28.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1
CHEMBL2030450,37.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(NC(=O)c2ccno2)n1
CHEMBL2030449,2600.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1
CHEMBL2030448,252.0,CS(=O)(=O)Cc1cc(N2CC3CCC(C2)O3)nc(-c2ccc3[nH]ccc3c2)n1
CHEMBL2030447,385.0,C[C@@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1
CHEMBL2030446,303.0,C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1
CHEMBL2029359,262.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1
CHEMBL2030445,285.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]cnc3c2)n1
CHEMBL2030444,22500.0,COCc1cccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3)n2)c1
CHEMBL2030443,601.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1
CHEMBL2030442,1460.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1
CHEMBL2030441,100000.0,Cn1ccc2cc(-c3nc(CS(C)(=O)=O)cc(N4CCOCC4)n3)ccc21
CHEMBL2030436,288.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1
CHEMBL2030437,3160.0,O=S(=O)(CCc1cnccn1)Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1
CHEMBL2030438,1540.0,CC(C)S(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1
CHEMBL2030439,1380.0,O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1
CHEMBL2030440,5000.0,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1
CHEMBL1312643,1410.0,O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccccc1
CHEMBL2058170,751.0,Nc1ncc(-c2cn3cc(C(=O)NC4CCOCC4)nc3c(N3CCOCC3)n2)cn1
CHEMBL2058169,5000.0,Nc1ncc(-c2cn3cc(C(=O)NCCN4CCOCC4)nc3c(N3CCOCC3)n2)cn1
CHEMBL2058168,989.0,Nc1ncc(-c2cn3cc(C(=O)N[C@H]4CC[C@H](O)CC4)nc3c(N3CCOCC3)n2)cn1
CHEMBL2058167,5000.0,COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1
CHEMBL2058166,2290.0,COCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1
CHEMBL2058165,5000.0,CN(C)CCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1
CHEMBL2058164,5000.0,CN(C)CCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1
CHEMBL2058163,237.0,NC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1
CHEMBL2064417,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)c(F)ccc3o2)[nH]1
CHEMBL2064416,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccncc4)cccc3o2)[nH]1
CHEMBL2064415,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccnc4)cccc3o2)[nH]1
CHEMBL2064414,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccn4)cccc3o2)[nH]1
CHEMBL2064413,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccs4)cccc3o2)[nH]1
CHEMBL2064412,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cccc(-c4ccccc4)c3o2)[nH]1
CHEMBL2064411,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3o2)[nH]1
CHEMBL2064410,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(Br)cccc3o2)[nH]1
CHEMBL2064409,10000.0,Cc1cccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc12
CHEMBL2064408,10000.0,Cc1ccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc2c1
CHEMBL2064407,10000.0,Cc1ccc2oc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1
CHEMBL2064406,10000.0,Cc1cccc2oc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc12
CHEMBL2064405,10000.0,Cn1c(Cc2nc3ccccc3o2)nc(N2CCOCC2)cc1=O
CHEMBL2064354,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cccc(F)c3o2)[nH]1
CHEMBL2064353,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3ccc(F)cc3o2)[nH]1
CHEMBL2064352,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(F)ccc3o2)[nH]1
CHEMBL2064351,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(F)cccc3o2)[nH]1
CHEMBL2064350,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccc(-c3ccccc3)cc21
CHEMBL2064349,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2cc(-c3ccccc3)ccc21
CHEMBL2064348,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2cccc(-c3ccccc3)c21
CHEMBL2064347,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2c(-c3ccccc3)cccc21
CHEMBL2064346,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3[nH]2)[nH]1
CHEMBL2064345,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2Cc2ccccc2)[nH]1
CHEMBL2064344,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2-c2ccccc2)[nH]1
CHEMBL2064343,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2C2CCCCC2)[nH]1
CHEMBL2064342,10000.0,COCCn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2cc(F)ccc21
CHEMBL2064341,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(F)ccc3n2C2CC2)[nH]1
CHEMBL2064340,10000.0,CCn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccccc21
CHEMBL2064339,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)[nH]1
CHEMBL2064338,10000.0,COc1ccc2[nH]c(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1
CHEMBL2064337,10000.0,Cc1ccc2[nH]c(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1
CHEMBL2064336,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(Cl)ccc3[nH]2)[nH]1
CHEMBL2064335,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(Br)ccc3[nH]2)[nH]1
CHEMBL2064334,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccc(F)cc21
CHEMBL2064333,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2cc(F)ccc21
CHEMBL2064332,10000.0,Cn1c(Cc2nc3cc(F)ccc3[nH]2)nc(N2CCOCC2)cc1=O
CHEMBL2064331,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3cc(F)ccc3[nH]2)[nH]1
CHEMBL2064330,10000.0,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccccc21
CHEMBL2064418,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3o2)[nH]1
CHEMBL2064329,10000.0,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3[nH]2)[nH]1
CHEMBL2064419,10000.0,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1
CHEMBL2063759,55.0,CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@H]5CC[C@@H](C4)O5)n2)CS(=O)(=O)CC3)cc1
CHEMBL2063760,84.0,CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@H]5CC[C@@H](C4)O5)n2)CS(=O)(=O)C3)cc1
CHEMBL2063761,1290.0,CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@@H]5C[C@H]4CO5)n2)CS(=O)(=O)C3)cc1
CHEMBL2063756,48.0,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CS(=O)(=O)CC3)cc1
CHEMBL2071338,9100.0,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(-n2cccn2)cc1
CHEMBL1986603,9100.0,Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1
CHEMBL2069328,9100.0,CC(=O)c1ccc(-c2sc(NC(=O)NCCC(=O)NC(C)(C)C)nc2C)cc1
CHEMBL2071342,9100.0,CCn1nnc(CCNC(=O)Nc2nc(C)c(-c3ccc(S(C)(=O)=O)c(F)c3)s2)n1
CHEMBL2087474,4880.0,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1
CHEMBL2087479,10000000.0,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4C(F)(F)F)nc(N4CCOCC4)c3n2)CC1
CHEMBL2087491,5100.0,CS(=O)(=O)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3c2Br)CC1
CHEMBL2087492,1260.0,Cc1c(CN2CCN(S(C)(=O)=O)CC2)nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn12
CHEMBL2087493,5710.0,CS(=O)(=O)N1CCN(Cc2cn3c(Cl)c(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1
CHEMBL2152252,623.0,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N
CHEMBL2152253,1781.0,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N
CHEMBL2158842,890.0,NS(=O)(=O)c1ccc(Nc2nccc(-c3cccc(C(=O)N4CCCCC4)c3)n2)cc1
CHEMBL2158852,4000.0,c1ccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)cc1
CHEMBL2158851,4000.0,N#Cc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1
CHEMBL2158848,20000.0,Cc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1
CHEMBL2158847,20000.0,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)cc1
CHEMBL2158846,20000.0,Clc1ccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)cc1
CHEMBL2158844,20000.0,Clc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1
CHEMBL2158850,4600.0,COc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1
CHEMBL2158856,3300.0,CN1CCN(c2cc(-c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccn2)CC1
CHEMBL2158854,3200.0,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4C5CCC4COC5)c3)n2)c1
CHEMBL2158849,1700.0,FC(F)(F)c1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1
CHEMBL300389,800.0,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1
CHEMBL2158845,610.0,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1
CHEMBL2158843,320.0,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1
CHEMBL2158855,200.0,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CC5CCC(C4)O5)c3)n2)c1
CHEMBL2158857,140.0,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCCCC4)c3)n2)c1
CHEMBL2158853,110.0,CCN(CC)c1cc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)ccn1
CHEMBL2158863,88.0,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1C
CHEMBL2158866,50.0,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl
CHEMBL2158861,45.0,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(=O)(=O)N(C)C)c4)n3)ccn2)cc1
CHEMBL2158011,25.0,CCN(CC)S(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)c1
CHEMBL2158862,18.0,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(=O)(=O)NC)c4)n3)ccn2)cc1
CHEMBL2158858,18.0,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccn2)cc1
CHEMBL2158860,16.0,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(N)(=O)=O)c4)n3)ccn2)cc1
CHEMBL2158859,15.0,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4cccc(S(=O)(=O)NC)c4)n3)ccn2)cc1
CHEMBL2158865,12.0,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)N(C)C)c4)n3)ccn2)cc1
CHEMBL2158864,7.7,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)NC)c4)n3)ccn2)cc1
CHEMBL2165007,10000.0,COc1ccc(Nc2ncc(Cc3ccc(S(C)(=O)=O)cc3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165006,10000.0,COc1ccc(Nc2ncc(Cc3ccccc3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165005,10000.0,COc1ccc(Nc2ncc(CN3CCS(=O)(=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165004,3600.0,COc1ccc(Nc2ncc(CN3CCC(S(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165003,10000.0,COc1ccc(Nc2ncc(CN3CCCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165020,10000.0,COc1ccc(Nc2ncc(CC3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165019,10000.0,COc1ccc(Nc2ncc(CN3CCC(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165018,10000.0,COc1ccc(Nc2ncc(CN3CCN(S(=O)(=O)N(C)C)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165017,4800.0,COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165016,1400.0,COc1ccc(Nc2ncc(CN3CCN(C(=O)N(C)C)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165015,3700.0,COC(=O)N1CCN(Cc2cnc(Nc3ccc(OC)nc3)c(-c3nc(C)nc(N)n3)c2)CC1
CHEMBL2165014,10000.0,COc1ccc(Nc2ncc(CN3CCN(C)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165013,10000.0,COc1ccc(Nc2ncc(CN3CCNCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165012,10000.0,COc1ccc(Nc2ncc(CN3CC[C@@H](CO)C3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165011,10000.0,COc1ccc(Nc2ncc(CN3CCC(O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165010,10000.0,COc1ccc(Nc2ncc(CN3CCOCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165009,10000.0,COc1ccc(Nc2ncc(CN3CCCCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165008,10000.0,COc1ccc(Nc2ncc(CN3CCCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165034,10000.0,COc1ccc(Nc2ncc(CN3CCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165033,10000.0,COc1ccc(Nc2ncc(-c3cnn(C)c3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165032,10000.0,COc1ccc(Nc2ncc(-c3ccc(C)nc3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165031,1400.0,COc1ccc(Nc2ncc(N3CCN(C)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165030,10000.0,COc1ccc(Nc2ncc(C3=CCOCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165029,10000.0,COc1ccc(Nc2ncc(N3CCOCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165028,10000.0,COCCNCc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc(N)n2)c1
CHEMBL2165027,10000.0,COCc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc(N)n2)c1
CHEMBL2165026,2500.0,COc1ccc(Nc2ncc(CO)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165025,10000.0,COc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc(N)n2)c1
CHEMBL2165024,10000.0,COc1ccc(Nc2ncc(C)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165023,10000.0,COc1ccc(Nc2ncc(Br)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165022,10000.0,COc1ccc(Nc2ncc(Cl)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165021,10000.0,COc1ccc(Nc2nccnc2-c2cc(N)nc(C)n2)cn1
CHEMBL2165050,10000.0,COc1ccc(Nc2nccnc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165049,10000.0,COc1ccc(Nc2ncncc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165048,10000.0,COc1ccc(Nc2cccnc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165047,10000.0,COc1ccc(Nc2cnccc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165046,10000.0,COc1ccc(Nc2ccccc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165045,10000.0,Cc1cc(-c2cccnc2Nc2cccc(O)c2)nc(N)n1
CHEMBL2165044,10000.0,COc1ccc(N(C)c2ncccc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165043,10000.0,Cc1cc(-c2cccnc2Oc2cccc3[nH]ccc23)nc(N)n1
CHEMBL2165042,10000.0,Cc1nc(-c2cccnc2Nc2cccc3n[nH]cc23)c2c[nH]nc2n1
CHEMBL2165041,5100.0,COc1ccc(Nc2ncccc2-c2ncnc3nc[nH]c23)cn1
CHEMBL2165040,10000.0,c1cnc(Nc2cccc3n[nH]cc23)c(-c2ncnc3nc[nH]c23)c1
CHEMBL2165039,290.0,COc1ccc(Nc2ncccc2-c2nc(C)nc3nc[nH]c23)cn1
CHEMBL2165038,560.0,Cc1nc(-c2cccnc2Nc2cccc3[nH]ccc23)c2[nH]cnc2n1
CHEMBL2165037,530.0,Cc1nc(-c2cccnc2Nc2cccc3n[nH]cc23)c2[nH]cnc2n1
CHEMBL2165036,10000.0,Nc1cc(-c2cccnc2Nc2cccc3[nH]ncc23)nc(C(F)(F)F)n1
CHEMBL2165035,10000.0,Cc1nc(N)c(F)c(-c2cccnc2Nc2cccc3[nH]ncc23)n1
CHEMBL2165271,10000.0,Cc1nc(N)cc(-c2cccnc2Nc2cccc3[nH]ncc23)n1
CHEMBL2165270,360.0,Cc1nc(N)cc(-c2cccnc2Nc2cccc(O)c2)n1
CHEMBL2165269,7800.0,COc1ccc(Nc2ncccc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165268,7200.0,Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ccc23)n1
CHEMBL2165053,10000.0,Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ncc23)n1
CHEMBL2165052,200.0,Cc1nc(N)nc(-c2cccnc2Nc2cccc(O)c2)n1
CHEMBL2165051,7.0,Cc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1
CHEMBL1879463,10.0,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
CHEMBL2172479,20.0,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnco4)cn23)nc(C)n1
CHEMBL2172478,16.0,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnn(C(C)C)c4)cn23)nc(C)n1
CHEMBL2172477,15.0,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cccnc4C)cn23)nc(C)n1
CHEMBL2172476,67.0,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccccn23)nc(C)n1
CHEMBL2172475,9.0,CC(=O)Nc1cc(-c2c(Nc3cc[nH]n3)nc3ccccn23)nc(C)n1
CHEMBL2172474,55.0,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3cccnn23)nc(C)n1
CHEMBL2172635,3.0,COc1cnnc(Nc2cc(-c3c(Nc4cc[nH]n4)nc4cccnn34)nc(C)n2)c1
CHEMBL2172634,36.0,Cc1nc(Nc2cnn(C3CCOC3)c2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172633,35.0,Cc1nc(Nc2ccc(N3CCOCC3)nn2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172632,24.0,Cc1nc(Nc2cccnn2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172631,147.0,Cc1nc(Nc2cccnc2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172630,6.0,Cc1nc(Nc2cnccn2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172629,3.0,CC(=O)Nc1cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)nc(C)n1
CHEMBL2172628,141.0,Cc1nccc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172627,63.0,CNc1cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)nc(C)n1
CHEMBL2172626,65.0,Cc1nc(N)cc(-c2c(Nc3cc[nH]n3)nc3ccccn23)n1
CHEMBL2172625,13.0,Cc1nc(N)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172624,76.0,Cc1nc(N)nc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cncnc4)cn23)n1
CHEMBL2172490,3.0,Cc1cc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)on1
CHEMBL2172489,2.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cnn(C5CC5)c4)cn23)n1
CHEMBL2172488,5.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncn4C)cn23)n1
CHEMBL2172487,10.0,CC(=O)Nc1cccc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)c1
CHEMBL2172486,3.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncnc4C)cn23)n1
CHEMBL2172485,2.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncnc4)cn23)n1
CHEMBL2172484,4.0,Cc1cc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)ccn1
CHEMBL2172483,39.0,COc1ncccc1-c1ccc2nc(Nc3cc[nH]n3)c(-c3nc(C)nc(N)n3)n2c1
CHEMBL2172482,2.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cnccc4C)cn23)n1
CHEMBL2172481,21.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4C)cn23)n1
CHEMBL2172480,3.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cccnc4C)cn23)n1
CHEMBL2172636,3.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cccnc4)cn23)n1
CHEMBL2172640,6.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccncc4)cn23)n1
CHEMBL2172639,27.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cccc(F)c4)cn23)n1
CHEMBL2172638,15.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4F)cn23)n1
CHEMBL2172637,12.0,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccccn23)n1
CHEMBL2170090,10000.0,COc1ncc(Nc2ncc(C(C)(C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F
CHEMBL2170089,10000.0,COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F
CHEMBL2170088,10000.0,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F
CHEMBL2170087,10000.0,COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)C[C@H]3C)cc2-c2nc(C)nc(N)n2)cc1F
CHEMBL2170086,10000.0,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)C[C@H]3C)cc2-c2nc(C)nc(N)n2)cc1F
CHEMBL2170085,10000.0,COc1ncc(Nc2ncc([C@H](N3CCN(S(C)(=O)=O)CC3)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F
CHEMBL2170084,10000.0,COc1ncc(Nc2ncc([C@@H](N3CCN(S(C)(=O)=O)CC3)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F
