molecule_chembl_id,standard_value,canonical_smiles
CHEMBL589744,6300.0,COc1cc(/C=C2/SC(=O)NC2=O)cc(I)c1O
CHEMBL591014,100000.0,C=CCc1cc(/C=C2\SC(=O)NC2=O)cc(OC)c1OC
CHEMBL226813,8200.0,O=C1NC(=S)S/C1=C\c1ccc(-c2ccccc2Cl)o1
CHEMBL591252,57.0,O=C1NC(=O)/C(=C\c2ccc(-c3cccc(Br)c3)o2)S1
CHEMBL243946,61.0,O=C1NC(=S)S/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1
CHEMBL602919,6700.0,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(Br)cc3)o2)S1
CHEMBL590022,400.0,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(F)cc3)o2)S1
CHEMBL602518,3400.0,O=C1NC(=O)/C(=C\c2ccc(-c3cccc(Cl)c3Cl)o2)S1
CHEMBL590023,1600.0,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(Cl)cc3Cl)o2)S1
CHEMBL592665,6300.0,Cc1ccc(-c2ccc(/C=C3/SC(=O)NC3=O)o2)c(Br)c1
CHEMBL592666,280.0,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(F)c(Cl)c3)o2)S1
CHEMBL604254,2900.0,O=C1NC(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1
CHEMBL604159,250.0,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)c(C(=O)O)c3)o2)S1
CHEMBL590049,9.0,Cc1ccc(N2CCC(N3CCN(C(=O)N4CCOCC4)CC3)CC2)c2[nH]c(-c3c(N[C@@H](CO)Cc4ccccc4Br)cc[nH]c3=O)nc12
CHEMBL590050,319.0,CCC(=O)c1cccc(Nc2ccc3c(c2)/C(=C/Nc2ccc(N4CCN(C)CC4)cc2)C(=O)NC3=O)c1
CHEMBL589081,23.0,Nc1ncnc2c1c(-c1ccc3c(c1)C=C(Cc1cccs1)C3)nn2[C@H]1CC[C@H](N2CCOCC2)CC1
CHEMBL1090744,920.0,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(CO)cn4)cc[nH]c3=O)nc12
CHEMBL1093748,2060.0,CNC(=O)c1cnn(CCNc2cc[nH]c(=O)c2-c2nc3c(C)cc(N4CCOCC4)cc3[nH]2)c1
CHEMBL1091483,1300.0,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(C(N)=O)cn4)cc[nH]c3=O)nc12
CHEMBL1091820,1550.0,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(C(=O)N(C)C)cn4)cc[nH]c3=O)nc12
CHEMBL1088741,5210.0,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(C(=O)O)cn4)cc[nH]c3=O)nc12
CHEMBL1097357,32.0,Cc1cc(N2CCNCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1097358,18.0,Cc1cc(N2CCN(C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1078891,32.0,Cc1cc(N2CCN(CCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1078892,71.0,Cc1cc(N2CC[C@@H](N)C2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1078991,42.0,Cc1cc(N2CC[C@H](N)C2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1077324,330.0,Cc1cc(N2CCC(NC(=O)OC(C)(C)C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1077325,410.0,Cc1cc(N2CC[C@H](NC(=O)OC(C)(C)C)C2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1077339,29.0,Cc1cc(N2CCC(N3C[C@@H]4C[C@H]3CO4)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL2374457,81.0,COCCCN1CCC([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6Cl)[nH]c5c4)c4c(N)ncnc43)CC2)CC1
CHEMBL2374458,81.0,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1
CHEMBL1083527,150.0,Nc1ncnc2c1c(-c1ccc(OCc3ccccc3)cc1)cn2[C@H]1C[C@@H](CN2CCC2)C1
CHEMBL1093486,12500.0,Nc1nc2ccc(-c3c(-c4cccc(NC(=O)c5ccccc5Cl)c4)nc4sccn34)cc2[nH]1
CHEMBL1091613,12500.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl
CHEMBL1093815,12500.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl
CHEMBL1093234,12500.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1
CHEMBL1093235,12500.0,O=[N+]([O-])c1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1
CHEMBL1090350,1500.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1
CHEMBL1090351,1300.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F
CHEMBL1090352,1100.0,O=C(CC1CCCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
CHEMBL1090353,580.0,O=C(CC1CCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
CHEMBL1090354,590.0,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
CHEMBL1090355,450.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1
CHEMBL1090356,130.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1
CHEMBL1088931,3800.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F
CHEMBL1090357,210.0,CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1
CHEMBL1090358,230.0,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5sccn45)n3)cc2)CC1
CHEMBL1090359,100.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1)c1c(F)cccc1F
CHEMBL1090360,280.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1
CHEMBL1090361,81.0,CN1CCc2cc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)ccc2C1
CHEMBL1090362,52.0,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1
CHEMBL1090363,46.0,CN(C)CCc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)c1
CHEMBL1090364,27.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1
CHEMBL553,10000.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL554,10000.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
CHEMBL1091644,18.0,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1
CHEMBL1089082,50000.0,O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1
CHEMBL1098119,2960.0,Cl.NCCc1cn(CCCCCc2ccccc2)c2ccc(OCCc3ccc(O)cc3)cc12
CHEMBL1098120,930.0,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1
CHEMBL535832,50000.0,Cl.NCCc1c[nH]c2ccc(O)cc12
CHEMBL1098121,3210.0,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl
CHEMBL1094194,2250.0,CSc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1.Cl
CHEMBL1094195,1070.0,Cl.NCCc1cn(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12
CHEMBL1094196,1790.0,COc1ccc(-c2ccc(Cn3cc(CCN)c4cc(OCCc5ccc(O)cc5)ccc43)cc2)cc1.Cl
CHEMBL1095154,2360.0,Cl.NCCc1cn(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12
CHEMBL1095957,1780.0,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12
CHEMBL1099339,50000.0,CSc1ccc(CCCCCn2cc(CCNC(=O)OC(C)(C)C)c3cc(OCCc4ccc(O)cc4)ccc32)cc1
CHEMBL1094835,980.0,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1.Cl
CHEMBL3216254,2760.0,CN(C)c1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl.Cl
CHEMBL1094492,2860.0,COc1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl
CHEMBL1094825,5150.0,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccc(C(F)(F)F)cc2)C1
CHEMBL3216699,2800.0,Cl.Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1
CHEMBL1097189,1330.0,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1
CHEMBL1097190,10610.0,Cl.NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1
CHEMBL1094369,50000.0,COCCc1ccc(O)cc1
CHEMBL1094408,10000.0,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2
CHEMBL1098395,17.0,CCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1098711,100.0,CC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1098712,28.0,COCC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1096717,62.0,Cc1cc(N2CCN(C(=O)CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1099314,210.0,Cc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1097032,175.0,COC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1095404,270.0,CCOC(=O)N1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1097425,27.0,Cc1cc(N2CCN(S(C)(=O)=O)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1097426,26.0,Cc1cc(N2CCN(CCO)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1095439,16.0,Cc1cc(N2CCN(CCCO)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1094457,38.0,CNC(=O)CN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1097982,41.0,Cc1cc(N2CCN(CC(=O)NCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1094458,30.0,Cc1cc(N2CCN(CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1096089,38.0,Cc1cc(N2CCN(CC#N)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1094164,61.0,Cc1cc(N2CCN(CCC#N)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CHEMBL1094165,16.0,COCCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1
CHEMBL1089116,158.0,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1
CHEMBL1085511,10000.0,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1
CHEMBL1222709,2.7,O=C(Nc1ccc(F)nc1)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
CHEMBL1222710,7.0,O=C(c1ccc(F)nc1)N1CCC[C@H]1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
CHEMBL1222711,8400.0,O=C(c1ccc(F)nc1)N1CCC[C@@H]1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
CHEMBL1222790,11.0,O=C1CC[C@@H](c2nc(Nc3cc(C4CC4)[nH]n3)c3cccn3n2)N1C(=O)c1ccc(F)nc1
CHEMBL1222791,9.7,O=C(Nc1ccc(F)nc1)[C@@H]1CCC[C@H]1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
CHEMBL1222792,32.0,O=C(Nc1ccc(F)nc1)C1=C(c2nc(Nc3cc(C4CC4)[nH]n3)c3cccn3n2)CCC1
CHEMBL1222855,5.3,O=C(NCc1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1)c1ccc(F)nc1
CHEMBL1242977,8000.0,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1
CHEMBL1243200,1000.0,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1
CHEMBL1243326,25000.0,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1
CHEMBL1240829,1690.0,Oc1ccc(CNc2ccc3c(c2)OCO3)cc1O
CHEMBL1240676,1500.0,Oc1ccc(CNc2ccc3cn[nH]c3c2)cc1O
CHEMBL1241669,180.0,Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3cn[nH]c3c2)cc1O
CHEMBL1240677,4500.0,Oc1ccc(CNc2ccc3ccccc3c2)cc1O
CHEMBL1241670,2450.0,Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3ccccc3c2)cc1O
CHEMBL1241764,1300.0,CC(=O)Oc1ccc(CNc2ccc3c(c2)OCO3)cc1OC(C)=O
CHEMBL548963,30000.0,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1Cl
CHEMBL1254783,13900.0,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1254870,30000.0,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)c2ccccc2n1
CHEMBL1254871,30000.0,Cc1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc2n1
CHEMBL1254957,30000.0,Cc1cc(NC(=O)Nc2ccc(-c3ncccn3)cc2)c2ccccc2n1
CHEMBL1254958,30000.0,Cc1cc(NC(=O)Nc2cccc(-c3ncccn3)c2)c2ccccc2n1
CHEMBL1255037,5600.0,Cc1cncc(Oc2ccc(NC(=O)Nc3cc(C)nc4ccccc34)cc2)n1
CHEMBL1255038,3500.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(C(F)(F)F)nc2ccccc12
CHEMBL1253777,8800.0,COc1ccc(NC(=O)Nc2cc(C(F)(F)F)nc3ccccc23)cc1Cl
CHEMBL1253778,30000.0,COc1ccc(NC(=O)Nc2cc(C(F)(F)F)nc3ccccc23)cc1
CHEMBL1253861,28100.0,O=C(Nc1ccc(Cl)cc1)Nc1cc(C(F)(F)F)nc2ccccc12
CHEMBL1253862,6700.0,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cc(C(F)(F)F)nc2ccccc12
CHEMBL1253944,15400.0,COc1cc(OC)c(NC(=O)Nc2cc(C(F)(F)F)nc3ccccc23)cc1Cl
CHEMBL1253945,27100.0,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1cc(C(F)(F)F)nc2ccccc12
CHEMBL1254038,19300.0,O=C(Nc1ccc(-c2ncccn2)cc1)Nc1cc(C(F)(F)F)nc2ccccc12
CHEMBL1254039,30000.0,O=C(Nc1cccc(-c2ncccn2)c1)Nc1cc(C(F)(F)F)nc2ccccc12
CHEMBL1254130,5200.0,Cc1cncc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)nc4ccccc34)cc2)n1
CHEMBL1254131,14900.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(Cl)nc2ccccc12
CHEMBL1254222,30000.0,COc1ccc(NC(=O)Nc2cc(Cl)nc3ccccc23)cc1Cl
CHEMBL1254223,30000.0,COc1ccc(NC(=O)Nc2cc(Cl)nc3ccccc23)cc1
CHEMBL1254224,21100.0,O=C(Nc1ccc(Cl)cc1)Nc1cc(Cl)nc2ccccc12
CHEMBL1254309,21400.0,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cc(Cl)nc2ccccc12
CHEMBL1254310,30000.0,O=C(Nc1ccc(-c2ncccn2)cc1)Nc1cc(Cl)nc2ccccc12
CHEMBL1254383,30000.0,O=C(Nc1cccc(-c2ncccn2)c1)Nc1cc(Cl)nc2ccccc12
CHEMBL1254384,30000.0,Cc1cncc(Oc2ccc(NC(=O)Nc3cc(Cl)nc4ccccc34)cc2)n1
CHEMBL1254464,6500.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(=O)[nH]c2ccccc12
CHEMBL1254465,24700.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ncccc12
CHEMBL1254544,12500.0,Cc1cncc(Oc2ccc(NC(=O)Nc3cc(C)nc4ncccc34)cc2)n1
CHEMBL1254545,20500.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2c1CCCN2
CHEMBL1254618,30000.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2cnccc12
CHEMBL1254619,30000.0,COc1cc(OC)c(NC(=O)Nc2cc(C)nc3cnccc23)cc1Cl
CHEMBL1254007,10000.0,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21
CHEMBL1257998,207.0,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256432,87.0,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256436,22.0,Cc1cc(Nc2nc3cccc(Cl)c3o2)ccc1-c1nn([C@H]2CC[C@H](N3CCN(C)CC3)CC2)c2ncnc(N)c12
CHEMBL1256435,4.1,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4Cl)c4c(N)ncnc43)CC2)CC1
CHEMBL1256434,196.0,Cc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1Nc1nc2cccc(Cl)c2o1
CHEMBL1256433,49.0,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(Cl)c4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256431,283.0,COCCCN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256430,115.0,CC(C)N1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1258231,108.0,CN1CCC(N2CCC(n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256429,126.0,CN(C)C(=O)CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256428,424.0,COCCCN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256427,72.4,COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256426,174.0,CC(C)N1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256425,45.1,CC(C)N1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1258118,42.0,Nc1ncnc2c1c(-c1ccc(Nc3nc4cccc(Cl)c4o3)cc1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1
CHEMBL1256424,584.0,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cc(Cl)cc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256423,348.0,Cc1cc(Cl)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3)nc2c1
CHEMBL1256422,415.0,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cc(Cl)ccc6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256421,72.0,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1
CHEMBL1257888,77.0,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256420,179.0,COC(=O)c1cccc2nc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3)oc12
CHEMBL1256419,113.0,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(C#N)c6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1257769,810.0,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6ccccc6o5)cc4)c4c(N)ncnc43)CC2)CC1
CHEMBL1256418,94.0,Cc1cc(Br)c2oc(Nc3ccc(-c4cn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1
CHEMBL1256417,160.0,Cc1cc(C)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1
CHEMBL1270230,10000.0,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1
CHEMBL1290746,50000.0,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N
CHEMBL1650533,100.0,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl
CHEMBL1650545,100.0,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl
CHEMBL1650551,100.0,Cl.[2H]C([2H])(c1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)N1CCC(F)(F)C1
CHEMBL2012519,10000.0,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O
CHEMBL1651521,10000.0,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O
CHEMBL1667935,17.0,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)ncnn32)C1
CHEMBL1667936,8.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](CO)CC1
CHEMBL1667937,285.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)O)CC1
CHEMBL1667938,27.0,CN(C)C(=O)[C@H]1CC[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn32)CC1
CHEMBL1667939,5.0,CNC(=O)[C@H]1CC[C@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c3c(N)nccn32)CC1
CHEMBL1667940,6.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(N)=O)CC1
CHEMBL1667941,5.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nncs2)CC1
CHEMBL1667942,5.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccn[nH]2)CC1
CHEMBL1667943,2.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nccs2)CC1
CHEMBL1667944,20.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ncn[nH]2)CC1
CHEMBL1667945,5.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2ccccn2)CC1
